symbol,marcap,priceDate,quarterDate,capFilter,rank,
INTC,163659,20170727,20170630,120000,13,
IBM,135785,20170727,20170630,120000,14,
MRK,174538,20170727,20170331,120000,15,
MSFT,563917,20170727,20170630,120000,16,
ORCL,220718,20170727,20170531,120000,17,
PEP,167326,20170727,20170630,120000,18,
PFE,196944,20170727,20170331,120000,19,
VZ,195017,20170727,20170630,120000,20,
V,228015,20170727,20170630,120000,21,
WMT,241174,20170727,20170430,120000,22,
DIS,172136,20170727,20170331,120000,23,
GOOGL,659971,20170727,20170630,125000,1,
AMGN,125841,20170727,20170630,125000,2,
AAPL,783787,20170727,20170331,125000,3,
T,242253,20170727,20170630,125000,4,
BA,142961,20170727,20170630,125000,5,
CVX,201031,20170727,20170331,125000,6,
CSCO,157786,20170727,20170430,125000,7,
KO,204496,20170727,20170630,125000,8,
CMCSA,185626,20170727,20170630,125000,9,
XOM,342476,20170727,20170331,125000,10,
FB,494276,20170727,20170630,125000,11,
HD,176832,20170727,20170430,125000,12,
INTC,163659,20170727,20170630,125000,13,
IBM,135785,20170727,20170630,125000,14,
MRK,174538,20170727,20170331,125000,15,
MSFT,563917,20170727,20170630,125000,16,
ORCL,220718,20170727,20170531,125000,17,
PEP,167326,20170727,20170630,125000,18,
PFE,196944,20170727,20170331,125000,19,
VZ,195017,20170727,20170630,125000,20,
V,228015,20170727,20170630,125000,21,
WMT,241174,20170727,20170430,125000,22,
DIS,172136,20170727,20170331,125000,23,
GOOGL,659971,20170727,20170630,130000,1,
AAPL,783787,20170727,20170331,130000,2,
T,242253,20170727,20170630,130000,3,
BA,142961,20170727,20170630,130000,4,
CVX,201031,20170727,20170331,130000,5,
CSCO,157786,20170727,20170430,130000,6,
KO,204496,20170727,20170630,130000,7,
CMCSA,185626,20170727,20170630,130000,8,
XOM,342476,20170727,20170331,130000,9,
FB,494276,20170727,20170630,130000,10,
HD,176832,20170727,20170430,130000,11,
INTC,163659,20170727,20170630,130000,12,
IBM,135785,20170727,20170630,130000,13,
MRK,174538,20170727,20170331,130000,14,
MSFT,563917,20170727,20170630,130000,15,
ORCL,220718,20170727,20170531,130000,16,
PEP,167326,20170727,20170630,130000,17,
PFE,196944,20170727,20170331,130000,18,
VZ,195017,20170727,20170630,130000,19,
V,228015,20170727,20170630,130000,20,
WMT,241174,20170727,20170430,130000,21,
DIS,172136,20170727,20170331,130000,22,
GOOGL,659971,20170727,20170630,135000,1,
AAPL,783787,20170727,20170331,135000,2,
T,242253,20170727,20170630,135000,3,
BA,142961,20170727,20170630,135000,4,
CVX,201031,20170727,20170331,135000,5,
CSCO,157786,20170727,20170430,135000,6,
KO,204496,20170727,20170630,135000,7,
CMCSA,185626,20170727,20170630,135000,8,
XOM,342476,20170727,20170331,135000,9,
FB,494276,20170727,20170630,135000,10,
HD,176832,20170727,20170430,135000,11,
INTC,163659,20170727,20170630,135000,12,
IBM,135785,20170727,20170630,135000,13,
MRK,174538,20170727,20170331,135000,14,
MSFT,563917,20170727,20170630,135000,15,
ORCL,220718,20170727,20170531,135000,16,
PEP,167326,20170727,20170630,135000,17,
PFE,196944,20170727,20170331,135000,18,
VZ,195017,20170727,20170630,135000,19,
V,228015,20170727,20170630,135000,20,
WMT,241174,20170727,20170430,135000,21,
DIS,172136,20170727,20170331,135000,22,
GOOGL,659971,20170727,20170630,140000,1,
AAPL,783787,20170727,20170331,140000,2,
T,242253,20170727,20170630,140000,3,
BA,142961,20170727,20170630,140000,4,
CVX,201031,20170727,20170331,140000,5,
CSCO,157786,20170727,20170430,140000,6,
KO,204496,20170727,20170630,140000,7,
CMCSA,185626,20170727,20170630,140000,8,
XOM,342476,20170727,20170331,140000,9,
FB,494276,20170727,20170630,140000,10,
HD,176832,20170727,20170430,140000,11,
INTC,163659,20170727,20170630,140000,12,
MRK,174538,20170727,20170331,140000,13,
MSFT,563917,20170727,20170630,140000,14,
ORCL,220718,20170727,20170531,140000,15,
PEP,167326,20170727,20170630,140000,16,
PFE,196944,20170727,20170331,140000,17,
VZ,195017,20170727,20170630,140000,18,
V,228015,20170727,20170630,140000,19,
WMT,241174,20170727,20170430,140000,20,
DIS,172136,20170727,20170331,140000,21,
GOOGL,659971,20170727,20170630,145000,1,
AAPL,783787,20170727,20170331,145000,2,
T,242253,20170727,20170630,145000,3,
CVX,201031,20170727,20170331,145000,4,
CSCO,157786,20170727,20170430,145000,5,
KO,204496,20170727,20170630,145000,6,
CMCSA,185626,20170727,20170630,145000,7,
XOM,342476,20170727,20170331,145000,8,
FB,494276,20170727,20170630,145000,9,
HD,176832,20170727,20170430,145000,10,
INTC,163659,20170727,20170630,145000,11,
MRK,174538,20170727,20170331,145000,12,
MSFT,563917,20170727,20170630,145000,13,
ORCL,220718,20170727,20170531,145000,14,
PEP,167326,20170727,20170630,145000,15,
PFE,196944,20170727,20170331,145000,16,
VZ,195017,20170727,20170630,145000,17,
V,228015,20170727,20170630,145000,18,
WMT,241174,20170727,20170430,145000,19,
DIS,172136,20170727,20170331,145000,20,
GOOGL,659971,20170727,20170630,150000,1,
AAPL,783787,20170727,20170331,150000,2,
T,242253,20170727,20170630,150000,3,
CVX,201031,20170727,20170331,150000,4,
CSCO,157786,20170727,20170430,150000,5,
KO,204496,20170727,20170630,150000,6,
CMCSA,185626,20170727,20170630,150000,7,
XOM,342476,20170727,20170331,150000,8,
FB,494276,20170727,20170630,150000,9,
HD,176832,20170727,20170430,150000,10,
INTC,163659,20170727,20170630,150000,11,
MRK,174538,20170727,20170331,150000,12,
MSFT,563917,20170727,20170630,150000,13,
ORCL,220718,20170727,20170531,150000,14,
PEP,167326,20170727,20170630,150000,15,
PFE,196944,20170727,20170331,150000,16,
VZ,195017,20170727,20170630,150000,17,
V,228015,20170727,20170630,150000,18,
